caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
1765,I,ABC-000001,2021-02-17 20:44:31.432,2021-02-17 20:43:31.432,Role 5,13.0,5.0
1765,J,ABC-000001,2021-02-17 21:15:58.176,2021-02-17 21:00:42.774,Role 5,14.0,5.0
1765,K,ABC-000001,2021-02-17 21:17:02.176,2021-02-17 21:17:00.176,Role 5,15.0,5.0
1765,L,ABC-000001,2021-02-17 21:25:23.643,2021-02-17 21:21:41.303,Role 5,16.0,5.0
1766,A,ABC-000001,2021-02-17 17:54:33.439,2021-02-17 17:53:30.645,Role 5,1.0,5.0
1766,B,ABC-000001,2021-02-17 18:01:07.068,2021-02-17 17:59:16.685,Role 5,3.0,5.0
1766,G,ABC-000001,2021-02-17 20:06:37.496,2021-02-17 20:02:29.685,Role 5,11.0,5.0
1766,F,ABC-000001,2021-02-17 20:08:16.347,2021-02-17 20:06:37.496,Role 5,10.0,5.0
1766,D,ABC-000001,2021-02-17 20:14:30.584,2021-02-17 20:08:16.347,Role 5,7.0,5.0
1766,H,ABC-000001,2021-02-17 20:24:05.994,2021-02-17 20:14:30.584,Role 5,12.0,5.0
1766,C,ABC-000001,2021-02-17 20:35:05.203,2021-02-17 20:24:05.994,Role 5,5.0,5.0
1766,E,ABC-000001,2021-02-17 20:42:29.432,2021-02-17 20:35:05.203,Role 5,9.0,5.0
1766,I,ABC-000001,2021-02-17 21:17:00.176,2021-02-17 21:16:00.176,Role 5,13.0,5.0
1766,J,ABC-000001,2021-02-17 21:21:41.303,2021-02-17 21:18:34.585,Role 5,14.0,5.0
1766,K,ABC-000001,2021-02-17 21:25:25.643,2021-02-17 21:25:23.643,Role 5,15.0,5.0
1766,M,ABC-000001,2021-02-17 21:31:36.292,2021-02-17 21:25:25.643,Role 5,17.0,5.0
1766,U,GHI-000001,2021-02-17 21:40:04.698,2021-02-17 21:31:36.292,Role 3,25.0,3.0
1766,V,GHI-000002,2021-02-17 23:20:30.162,2021-02-17 21:40:04.698,Role 3,26.0,3.0
1766,X,GHI-000003,2021-02-17 23:26:04.024,2021-02-17 23:20:30.162,Role 3,27.0,3.0
1766,R,DEF-000002,2021-02-18 00:25:16.312,2021-02-17 23:26:04.024,Role 2,22.0,2.0
1766,S,DEF-000003,2021-02-18 00:36:27.365,2021-02-18 00:25:16.312,Role 2,23.0,2.0
1766,T,DEF-000001,2021-02-18 00:41:26.067,2021-02-18 00:36:27.365,Role 2,24.0,2.0
1766,I,ABC-000001,2021-02-18 01:15:08.852,2021-02-18 01:14:08.852,Role 5,13.0,5.0
1766,J,ABC-000001,2021-02-18 01:15:28.656,2021-02-18 01:15:10.852,Role 5,14.0,5.0
1766,K,ABC-000001,2021-02-18 01:32:25.989,2021-02-18 01:32:23.989,Role 5,15.0,5.0
1766,M,ABC-000001,2021-02-18 02:06:57.083,2021-02-18 01:32:25.989,Role 5,17.0,5.0
1766,N,ABC-000001,2021-02-18 02:08:16.295,2021-02-18 02:06:57.083,Role 5,18.0,5.0
1766,U,GHI-000003,2021-02-18 02:11:29.036,2021-02-18 02:06:57.083,Role 3,25.0,3.0
1766,Y,JKL-000001,2021-02-18 02:10:09.447,2021-02-18 02:08:16.295,Role 4,28.0,4.0
1766,Z,JKL-000003,2021-02-18 02:11:07.959,2021-02-18 02:10:09.447,Role 4,29.0,4.0
1766,AA,JKL-000001,2021-02-18 02:18:33.150,2021-02-18 02:11:07.959,Role 4,2.0,4.0
1766,V,GHI-000001,2021-02-18 17:59:24.414,2021-02-18 02:11:29.036,Role 3,26.0,3.0
1766,X,GHI-000002,2021-02-18 18:01:18.212,2021-02-18 17:59:24.414,Role 3,27.0,3.0
1766,R,DEF-000003,2021-02-18 18:43:08.826,2021-02-18 18:01:18.212,Role 2,22.0,2.0
1766,S,DEF-000001,2021-02-18 18:50:54.914,2021-02-18 18:43:08.826,Role 2,23.0,2.0
1766,T,DEF-000003,2021-02-18 18:51:53.147,2021-02-18 18:50:54.914,Role 2,24.0,2.0
1767,A,ABC-000001,2021-02-18 10:13:28.734,2021-02-18 10:01:07.921,Role 5,1.0,5.0
1767,B,ABC-000001,2021-02-18 10:18:11.600,2021-02-18 10:13:28.734,Role 5,3.0,5.0
1767,G,ABC-000001,2021-02-18 10:18:19.016,2021-02-18 10:18:11.600,Role 5,11.0,5.0
1767,F,ABC-000001,2021-02-18 10:18:30.578,2021-02-18 10:18:19.016,Role 5,10.0,5.0
1767,D,ABC-000001,2021-02-18 10:27:11.452,2021-02-18 10:18:30.578,Role 5,7.0,5.0
1767,H,ABC-000001,2021-02-18 10:59:34.571,2021-02-18 10:27:11.452,Role 5,12.0,5.0
1767,C,ABC-000001,2021-02-18 11:03:12.038,2021-02-18 10:59:34.571,Role 5,5.0,5.0
1767,E,ABC-000001,2021-02-18 11:03:28.157,2021-02-18 11:03:12.038,Role 5,9.0,5.0
1767,I,ABC-000001,2021-02-18 11:22:55.221,2021-02-18 11:21:55.221,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-18 11:24:32.110,2021-02-18 11:22:55.221,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-18 11:27:59.686,2021-02-18 11:27:57.686,Role 5,15.0,5.0
1767,L,ABC-000001,2021-02-18 11:38:44.152,2021-02-18 11:37:25.022,Role 5,16.0,5.0
1767,O,ABC-000001,2021-02-18 11:47:50.203,2021-02-18 11:38:44.152,Role 5,19.0,5.0
1767,BB,MNO-000002,2021-02-18 12:05:53.734,2021-02-18 11:47:50.203,Role 1,4.0,1.0
1767,CC,MNO-000001,2021-02-18 14:24:36.826,2021-02-18 12:05:53.734,Role 1,6.0,1.0
1767,DD,MNO-000003,2021-02-18 14:27:50.950,2021-02-18 14:24:36.826,Role 1,8.0,1.0
1767,R,DEF-000002,2021-02-18 14:57:19.684,2021-02-18 14:27:50.950,Role 2,22.0,2.0
1767,S,DEF-000003,2021-02-18 15:13:31.589,2021-02-18 14:57:19.684,Role 2,23.0,2.0
1767,T,DEF-000001,2021-02-18 15:21:23.261,2021-02-18 15:13:31.589,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-18 16:14:20.810,2021-02-18 16:13:20.810,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-18 18:21:23.261,2021-02-18 18:19:20.151,Role 5,14.0,5.0
1767,P,ABC-000001,2021-02-19 00:11:03.554,2021-02-19 00:01:17.341,Role 5,20.0,5.0
1767,Q,DEF-000002,2021-02-19 02:42:42.371,2021-02-19 00:11:03.554,Role 2,21.0,2.0
1767,R,DEF-000002,2021-02-19 05:44:19.035,2021-02-19 03:09:11.427,Role 2,22.0,2.0
1767,S,DEF-000001,2021-02-19 06:31:15.510,2021-02-19 06:23:46.441,Role 2,23.0,2.0
1767,T,DEF-000002,2021-02-19 08:05:53.993,2021-02-19 07:59:08.965,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-19 08:14:31.234,2021-02-19 08:13:31.234,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-19 08:30:45.431,2021-02-19 08:14:31.234,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-19 08:30:47.431,2021-02-19 08:30:45.431,Role 5,15.0,5.0
1767,O,ABC-000001,2021-02-19 08:35:12.153,2021-02-19 08:30:47.431,Role 5,19.0,5.0
1767,BB,MNO-000003,2021-02-19 08:59:49.577,2021-02-19 08:53:50.058,Role 1,4.0,1.0
1767,CC,MNO-000003,2021-02-19 17:10:04.165,2021-02-19 09:07:53.050,Role 1,6.0,1.0
1767,DD,MNO-000002,2021-02-19 17:12:45.261,2021-02-19 17:10:04.165,Role 1,8.0,1.0
1767,R,DEF-000001,2021-02-19 19:18:49.378,2021-02-19 18:08:59.163,Role 2,22.0,2.0
1767,S,DEF-000003,2021-02-19 19:20:21.922,2021-02-19 19:20:03.463,Role 2,23.0,2.0
1767,T,DEF-000001,2021-02-19 19:22:51.655,2021-02-19 19:21:20.030,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-19 20:27:28.370,2021-02-19 20:26:28.370,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-19 20:54:16.823,2021-02-19 20:38:17.600,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-19 20:59:56.370,2021-02-19 20:59:54.370,Role 5,15.0,5.0
1767,M,ABC-000001,2021-02-19 21:53:09.225,2021-02-19 21:38:49.227,Role 5,17.0,5.0
1767,U,GHI-000002,2021-02-19 22:12:41.732,2021-02-19 21:53:09.225,Role 3,25.0,3.0
1767,V,GHI-000002,2021-02-19 23:42:39.140,2021-02-19 22:12:41.732,Role 3,26.0,3.0
1767,X,GHI-000003,2021-02-19 23:53:06.469,2021-02-19 23:42:39.140,Role 3,27.0,3.0
1767,R,DEF-000001,2021-02-20 04:43:04.654,2021-02-20 04:36:06.461,Role 2,22.0,2.0
1767,S,DEF-000003,2021-02-20 05:17:55.428,2021-02-20 05:17:37.662,Role 2,23.0,2.0
1767,T,DEF-000003,2021-02-20 06:16:19.242,2021-02-20 05:46:29.753,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-20 06:17:19.242,2021-02-20 06:16:19.242,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-20 06:21:24.278,2021-02-20 06:17:19.242,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-20 06:22:26.278,2021-02-20 06:22:24.278,Role 5,15.0,5.0
1767,M,ABC-000001,2021-02-20 06:25:10.877,2021-02-20 06:22:45.169,Role 5,17.0,5.0
1767,U,GHI-000001,2021-02-20 06:31:27.718,2021-02-20 06:25:10.877,Role 3,25.0,3.0
1767,N,ABC-000001,2021-02-20 06:26:20.920,2021-02-20 06:25:10.877,Role 5,18.0,5.0
1767,Y,JKL-000001,2021-02-20 06:35:32.834,2021-02-20 06:26:20.920,Role 4,28.0,4.0
1767,V,GHI-000002,2021-02-20 15:04:48.410,2021-02-20 06:31:27.718,Role 3,26.0,3.0
1767,Z,JKL-000002,2021-02-20 11:56:54.392,2021-02-20 06:35:32.834,Role 4,29.0,4.0
1767,AA,JKL-000001,2021-02-20 12:00:13.003,2021-02-20 11:56:54.392,Role 4,2.0,4.0
1767,X,GHI-000001,2021-02-20 15:04:53.741,2021-02-20 15:04:48.410,Role 3,27.0,3.0
1767,R,DEF-000003,2021-02-20 15:52:38.523,2021-02-20 15:04:53.741,Role 2,22.0,2.0
1767,S,DEF-000001,2021-02-20 15:53:28.266,2021-02-20 15:52:38.523,Role 2,23.0,2.0
1767,T,DEF-000002,2021-02-20 15:54:07.742,2021-02-20 15:53:28.266,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-20 15:55:07.742,2021-02-20 15:54:07.742,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-20 16:21:13.548,2021-02-20 15:55:07.742,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-20 16:21:15.548,2021-02-20 16:21:13.548,Role 5,15.0,5.0
1767,L,ABC-000001,2021-02-20 16:22:44.939,2021-02-20 16:21:15.548,Role 5,16.0,5.0
1767,N,ABC-000001,2021-02-20 16:38:53.297,2021-02-20 16:22:44.939,Role 5,18.0,5.0
1767,Y,JKL-000003,2021-02-20 17:00:53.594,2021-02-20 16:38:53.297,Role 4,28.0,4.0
1767,Z,JKL-000002,2021-02-20 19:07:08.481,2021-02-20 17:00:53.594,Role 4,29.0,4.0
1767,AA,JKL-000001,2021-02-20 19:11:48.178,2021-02-20 19:07:08.481,Role 4,2.0,4.0
1767,R,DEF-000003,2021-02-20 20:30:47.492,2021-02-20 19:11:48.178,Role 2,22.0,2.0
1767,S,DEF-000001,2021-02-20 20:36:26.108,2021-02-20 20:30:47.492,Role 2,23.0,2.0
1767,T,DEF-000002,2021-02-20 20:38:37.944,2021-02-20 20:36:26.108,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-20 20:39:37.944,2021-02-20 20:38:37.944,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-20 20:51:24.394,2021-02-20 20:39:37.944,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-20 20:51:26.394,2021-02-20 20:51:24.394,Role 5,15.0,5.0
1767,N,ABC-000001,2021-02-20 20:53:22.740,2021-02-20 20:51:26.394,Role 5,18.0,5.0
1767,Y,JKL-000003,2021-02-20 21:11:12.708,2021-02-20 20:53:22.740,Role 4,28.0,4.0
1767,Z,JKL-000002,2021-02-20 23:07:38.403,2021-02-20 21:11:12.708,Role 4,29.0,4.0
1767,AA,JKL-000001,2021-02-20 23:12:16.568,2021-02-20 23:07:38.403,Role 4,2.0,4.0
1767,R,DEF-000003,2021-02-21 01:03:10.878,2021-02-20 23:12:16.568,Role 2,22.0,2.0
1767,S,DEF-000001,2021-02-21 01:04:58.627,2021-02-21 01:03:10.878,Role 2,23.0,2.0
1767,T,DEF-000002,2021-02-21 01:13:53.577,2021-02-21 01:04:58.627,Role 2,24.0,2.0
1767,I,ABC-000001,2021-02-21 01:14:53.577,2021-02-21 01:13:53.577,Role 5,13.0,5.0
1767,J,ABC-000001,2021-02-21 01:16:23.467,2021-02-21 01:14:53.577,Role 5,14.0,5.0
1767,K,ABC-000001,2021-02-21 01:16:25.467,2021-02-21 01:16:23.467,Role 5,15.0,5.0
1767,L,ABC-000001,2021-02-21 01:18:45.988,2021-02-21 01:16:25.467,Role 5,16.0,5.0
1768,A,ABC-000001,2021-02-18 11:27:57.686,2021-02-18 11:24:32.110,Role 5,1.0,5.0
1768,B,ABC-000001,2021-02-18 11:37:25.022,2021-02-18 11:27:59.686,Role 5,3.0,5.0
1768,G,ABC-000001,2021-02-18 11:50:28.922,2021-02-18 11:47:50.203,Role 5,11.0,5.0
1768,F,ABC-000001,2021-02-18 11:51:35.666,2021-02-18 11:50:28.922,Role 5,10.0,5.0
1768,D,ABC-000001,2021-02-18 12:03:34.517,2021-02-18 11:51:35.666,Role 5,7.0,5.0
1768,H,ABC-000001,2021-02-18 12:07:15.376,2021-02-18 12:03:34.517,Role 5,12.0,5.0
1768,C,ABC-000001,2021-02-18 12:08:43.002,2021-02-18 12:07:15.376,Role 5,5.0,5.0
1768,E,ABC-000001,2021-02-18 12:08:50.974,2021-02-18 12:08:43.002,Role 5,9.0,5.0
1768,I,ABC-000001,2021-02-18 12:40:55.787,2021-02-18 12:39:55.787,Role 5,13.0,5.0
1768,J,ABC-000001,2021-02-18 12:59:18.480,2021-02-18 12:55:30.750,Role 5,14.0,5.0
1768,K,ABC-000001,2021-02-18 14:05:09.759,2021-02-18 14:05:07.759,Role 5,15.0,5.0
1768,M,ABC-000001,2021-02-18 14:31:29.295,2021-02-18 14:23:31.821,Role 5,17.0,5.0
1768,U,GHI-000003,2021-02-18 14:41:46.894,2021-02-18 14:31:29.295,Role 3,25.0,3.0
1768,V,GHI-000002,2021-02-18 16:22:13.069,2021-02-18 14:41:46.894,Role 3,26.0,3.0
1768,X,GHI-000003,2021-02-18 16:29:02.688,2021-02-18 16:22:13.069,Role 3,27.0,3.0
1768,R,DEF-000002,2021-02-18 21:24:58.053,2021-02-18 16:29:02.688,Role 2,22.0,2.0
1768,S,DEF-000001,2021-02-18 21:45:27.751,2021-02-18 21:24:58.053,Role 2,23.0,2.0
1768,T,DEF-000003,2021-02-18 21:47:53.678,2021-02-18 21:45:27.751,Role 2,24.0,2.0
1768,I,ABC-000001,2021-02-19 09:22:56.585,2021-02-19 02:08:36.634,Role 5,13.0,5.0
1768,P,ABC-000001,2021-02-19 04:03:29.776,2021-02-19 03:58:08.121,Role 5,20.0,5.0
1768,Q,DEF-000003,2021-02-19 05:06:16.676,2021-02-19 05:05:36.833,Role 2,21.0,2.0
1768,R,DEF-000001,2021-02-19 06:09:52.245,2021-02-19 05:44:56.817,Role 2,22.0,2.0
1768,S,DEF-000002,2021-02-19 07:59:08.965,2021-02-19 07:33:19.600,Role 2,23.0,2.0
1768,T,DEF-000002,2021-02-19 09:21:56.585,2021-02-19 09:21:56.567,Role 2,24.0,2.0
1768,I,ABC-000001,2021-02-19 09:22:56.585,2021-02-19 09:21:56.585,Role 5,13.0,5.0
1768,J,ABC-000001,2021-02-19 09:29:17.816,2021-02-19 09:22:56.585,Role 5,14.0,5.0
1768,K,ABC-000001,2021-02-19 09:29:19.816,2021-02-19 09:29:17.816,Role 5,15.0,5.0
1768,N,ABC-000001,2021-02-19 09:33:57.782,2021-02-19 09:29:19.816,Role 5,18.0,5.0
1768,Y,JKL-000003,2021-02-19 09:35:46.997,2021-02-19 09:33:57.782,Role 4,28.0,4.0
1768,Z,JKL-000001,2021-02-19 11:24:44.844,2021-02-19 09:35:46.997,Role 4,29.0,4.0
1768,AA,JKL-000002,2021-02-19 11:58:27.062,2021-02-19 11:24:44.844,Role 4,2.0,4.0
1768,R,DEF-000001,2021-02-19 16:25:31.488,2021-02-19 13:31:19.458,Role 2,22.0,2.0
1768,S,DEF-000001,2021-02-19 17:22:40.048,2021-02-19 17:20:56.429,Role 2,23.0,2.0
1768,T,DEF-000003,2021-02-19 19:09:50.179,2021-02-19 19:08:11.988,Role 2,24.0,2.0
1769,A,ABC-000001,2021-02-18 12:39:55.787,2021-02-18 12:17:42.975,Role 5,1.0,5.0
1769,B,ABC-000001,2021-02-18 12:55:30.750,2021-02-18 12:40:55.787,Role 5,3.0,5.0
1769,G,ABC-000001,2021-02-18 13:03:19.921,2021-02-18 13:02:27.966,Role 5,11.0,5.0
1769,F,ABC-000001,2021-02-18 13:08:09.094,2021-02-18 13:03:19.921,Role 5,10.0,5.0
1769,D,ABC-000001,2021-02-18 13:15:20.676,2021-02-18 13:08:09.094,Role 5,7.0,5.0
1769,H,ABC-000001,2021-02-18 13:37:34.621,2021-02-18 13:15:20.676,Role 5,12.0,5.0
1769,C,ABC-000001,2021-02-18 13:46:11.343,2021-02-18 13:37:34.621,Role 5,5.0,5.0
1769,E,ABC-000001,2021-02-18 14:05:07.759,2021-02-18 13:46:11.343,Role 5,9.0,5.0
1769,I,ABC-000001,2021-02-18 15:13:47.636,2021-02-18 15:12:47.636,Role 5,13.0,5.0
1769,J,ABC-000001,2021-02-18 16:13:20.810,2021-02-18 16:12:32.785,Role 5,14.0,5.0
1769,K,ABC-000001,2021-02-18 18:19:20.151,2021-02-18 18:19:18.151,Role 5,15.0,5.0
1769,M,ABC-000001,2021-02-18 23:57:25.848,2021-02-18 23:55:50.597,Role 5,17.0,5.0
1769,U,GHI-000003,2021-02-18 23:58:51.708,2021-02-18 23:57:25.848,Role 3,25.0,3.0
1769,L,ABC-000001,2021-02-19 00:01:17.341,2021-02-18 23:57:25.848,Role 5,16.0,5.0
1769,V,GHI-000001,2021-02-19 00:21:46.459,2021-02-18 23:58:51.708,Role 3,26.0,3.0
1769,X,GHI-000002,2021-02-19 00:45:55.080,2021-02-19 00:21:46.459,Role 3,27.0,3.0
1769,R,DEF-000003,2021-02-19 03:03:19.540,2021-02-19 00:45:55.080,Role 2,22.0,2.0
1769,S,DEF-000001,2021-02-19 04:50:37.073,2021-02-19 04:47:25.139,Role 2,23.0,2.0
1769,T,DEF-000001,2021-02-19 05:44:56.817,2021-02-19 05:34:49.953,Role 2,24.0,2.0
1769,I,ABC-000001,2021-02-19 05:52:01.678,2021-02-19 05:51:01.678,Role 5,13.0,5.0
1769,J,ABC-000001,2021-02-19 06:41:23.750,2021-02-19 06:04:19.408,Role 5,14.0,5.0
1769,K,ABC-000001,2021-02-19 06:44:31.750,2021-02-19 06:44:29.750,Role 5,15.0,5.0
1769,M,ABC-000001,2021-02-19 07:33:26.776,2021-02-19 07:27:52.059,Role 5,17.0,5.0
1769,U,GHI-000002,2021-02-19 07:54:34.621,2021-02-19 07:33:26.776,Role 3,25.0,3.0
1769,O,ABC-000001,2021-02-19 07:33:47.163,2021-02-19 07:33:26.776,Role 5,19.0,5.0
1769,BB,MNO-000003,2021-02-19 07:34:39.245,2021-02-19 07:33:47.163,Role 1,4.0,1.0
1769,N,ABC-000001,2021-02-19 07:40:20.628,2021-02-19 07:33:47.163,Role 5,18.0,5.0
1769,CC,MNO-000002,2021-02-19 10:47:41.504,2021-02-19 07:34:39.245,Role 1,6.0,1.0
1769,Y,JKL-000002,2021-02-19 07:51:17.065,2021-02-19 07:40:20.628,Role 4,28.0,4.0
1769,Z,JKL-000003,2021-02-19 09:04:46.588,2021-02-19 07:51:17.065,Role 4,29.0,4.0
1769,V,GHI-000002,2021-02-19 08:39:55.014,2021-02-19 07:54:34.621,Role 3,26.0,3.0
1769,X,GHI-000003,2021-02-19 09:13:21.428,2021-02-19 08:39:55.014,Role 3,27.0,3.0
1769,AA,JKL-000001,2021-02-19 09:18:48.569,2021-02-19 09:04:46.588,Role 4,2.0,4.0
1769,DD,MNO-000002,2021-02-19 11:05:33.360,2021-02-19 10:47:41.504,Role 1,8.0,1.0
1769,R,DEF-000001,2021-02-19 13:25:48.135,2021-02-19 11:53:38.301,Role 2,22.0,2.0
1769,S,DEF-000001,2021-02-19 16:37:22.416,2021-02-19 16:32:45.274,Role 2,23.0,2.0
1769,T,DEF-000001,2021-02-19 17:55:53.439,2021-02-19 17:43:33.982,Role 2,24.0,2.0
1770,A,ABC-000001,2021-02-18 13:02:27.966,2021-02-18 12:59:18.480,Role 5,1.0,5.0
1770,B,ABC-000001,2021-02-18 14:09:55.044,2021-02-18 14:05:09.759,Role 5,3.0,5.0
1770,G,ABC-000001,2021-02-18 14:37:13.084,2021-02-18 14:31:29.295,Role 5,11.0,5.0
1770,F,ABC-000001,2021-02-18 14:37:47.126,2021-02-18 14:37:13.084,Role 5,10.0,5.0
1770,D,ABC-000001,2021-02-18 14:39:19.402,2021-02-18 14:37:47.126,Role 5,7.0,5.0
1770,H,ABC-000001,2021-02-18 14:56:25.474,2021-02-18 14:39:19.402,Role 5,12.0,5.0
1770,C,ABC-000001,2021-02-18 14:59:11.605,2021-02-18 14:56:25.474,Role 5,5.0,5.0
1770,E,ABC-000001,2021-02-18 15:12:47.636,2021-02-18 14:59:11.605,Role 5,9.0,5.0
1770,I,ABC-000001,2021-02-18 17:29:55.942,2021-02-18 17:28:55.942,Role 5,13.0,5.0
1770,J,ABC-000001,2021-02-19 07:27:52.059,2021-02-18 20:02:53.240,Role 5,14.0,5.0
1770,P,ABC-000001,2021-02-19 00:13:36.100,2021-02-19 00:11:03.554,Role 5,20.0,5.0
1770,Q,DEF-000001,2021-02-19 02:05:51.511,2021-02-19 00:13:36.100,Role 2,21.0,2.0
1770,R,DEF-000001,2021-02-19 04:47:25.139,2021-02-19 02:15:43.200,Role 2,22.0,2.0
1770,S,DEF-000001,2021-02-19 05:34:49.953,2021-02-19 05:31:48.069,Role 2,23.0,2.0
1770,T,DEF-000001,2021-02-19 06:23:46.441,2021-02-19 06:21:03.313,Role 2,24.0,2.0
1770,I,ABC-000001,2021-02-19 06:44:29.750,2021-02-19 06:43:29.750,Role 5,13.0,5.0
1770,J,ABC-000001,2021-02-19 07:27:52.059,2021-02-19 07:21:02.264,Role 5,14.0,5.0
1770,K,ABC-000001,2021-02-19 07:40:26.628,2021-02-19 07:40:24.628,Role 5,15.0,5.0
1770,L,ABC-000001,2021-02-19 08:07:24.359,2021-02-19 08:02:41.419,Role 5,16.0,5.0
1770,N,ABC-000001,2021-02-19 08:13:31.234,2021-02-19 08:07:24.359,Role 5,18.0,5.0
1770,Y,JKL-000001,2021-02-19 08:19:25.564,2021-02-19 08:13:31.234,Role 4,28.0,4.0
1770,Z,JKL-000002,2021-02-19 10:13:25.715,2021-02-19 08:19:25.564,Role 4,29.0,4.0
1770,AA,JKL-000003,2021-02-19 10:16:34.423,2021-02-19 10:13:25.715,Role 4,2.0,4.0
1770,R,DEF-000003,2021-02-19 16:47:49.180,2021-02-19 10:33:01.676,Role 2,22.0,2.0
1770,S,DEF-000001,2021-02-19 18:08:59.163,2021-02-19 17:55:53.439,Role 2,23.0,2.0
1770,T,DEF-000003,2021-02-19 19:20:03.463,2021-02-19 19:09:50.179,Role 2,24.0,2.0
1770,I,ABC-000001,2021-02-19 20:26:28.370,2021-02-19 20:25:28.370,Role 5,13.0,5.0
1770,J,ABC-000001,2021-02-19 20:38:17.600,2021-02-19 20:37:12.762,Role 5,14.0,5.0
1770,K,ABC-000001,2021-02-19 20:58:54.370,2021-02-19 20:58:52.370,Role 5,15.0,5.0
1770,L,ABC-000001,2021-02-19 21:38:38.887,2021-02-19 21:30:04.463,Role 5,16.0,5.0
1771,A,ABC-000001,2021-02-18 14:23:31.821,2021-02-18 14:09:55.044,Role 5,1.0,5.0
1771,B,ABC-000001,2021-02-18 15:33:22.999,2021-02-18 15:13:47.636,Role 5,3.0,5.0
1771,G,ABC-000001,2021-02-18 16:21:12.344,2021-02-18 16:14:20.810,Role 5,11.0,5.0
1771,F,ABC-000001,2021-02-18 16:21:29.354,2021-02-18 16:21:12.344,Role 5,10.0,5.0
1771,D,ABC-000001,2021-02-18 16:25:12.787,2021-02-18 16:21:29.354,Role 5,7.0,5.0
1771,H,ABC-000001,2021-02-18 17:06:26.832,2021-02-18 16:25:12.787,Role 5,12.0,5.0
1771,C,ABC-000001,2021-02-18 17:08:18.190,2021-02-18 17:06:26.832,Role 5,5.0,5.0
1771,E,ABC-000001,2021-02-18 17:12:59.146,2021-02-18 17:08:18.190,Role 5,9.0,5.0
1771,I,ABC-000001,2021-02-18 18:48:17.061,2021-02-18 18:47:17.061,Role 5,13.0,5.0
1771,J,ABC-000001,2021-02-19 07:21:02.264,2021-02-19 00:25:12.091,Role 5,14.0,5.0
1771,P,ABC-000001,2021-02-19 01:01:22.231,2021-02-19 00:27:27.207,Role 5,20.0,5.0
1771,Q,DEF-000001,2021-02-19 02:15:43.200,2021-02-19 02:05:51.511,Role 2,21.0,2.0
1771,R,DEF-000002,2021-02-19 03:09:11.427,2021-02-19 02:42:42.371,Role 2,22.0,2.0
1771,S,DEF-000001,2021-02-19 05:31:48.069,2021-02-19 04:50:37.073,Role 2,23.0,2.0
1771,T,DEF-000001,2021-02-19 06:21:03.313,2021-02-19 06:09:52.245,Role 2,24.0,2.0
1771,I,ABC-000001,2021-02-19 06:43:29.750,2021-02-19 06:42:29.750,Role 5,13.0,5.0
1771,J,ABC-000001,2021-02-19 07:21:02.264,2021-02-19 07:10:39.270,Role 5,14.0,5.0
1771,K,ABC-000001,2021-02-19 07:40:24.628,2021-02-19 07:40:22.628,Role 5,15.0,5.0
1771,M,ABC-000001,2021-02-19 07:48:24.235,2021-02-19 07:44:33.345,Role 5,17.0,5.0
1771,U,GHI-000001,2021-02-19 07:51:20.933,2021-02-19 07:48:24.235,Role 3,25.0,3.0
1771,L,ABC-000001,2021-02-19 07:56:38.379,2021-02-19 07:48:24.235,Role 5,16.0,5.0
1771,V,GHI-000001,2021-02-19 11:02:14.305,2021-02-19 07:51:20.933,Role 3,26.0,3.0
1771,O,ABC-000001,2021-02-19 08:02:41.419,2021-02-19 07:56:38.379,Role 5,19.0,5.0
1771,BB,MNO-000003,2021-02-19 08:13:58.408,2021-02-19 08:02:41.419,Role 1,4.0,1.0
1771,CC,MNO-000003,2021-02-19 08:53:50.058,2021-02-19 08:13:58.408,Role 1,6.0,1.0
1771,DD,MNO-000003,2021-02-19 09:07:53.050,2021-02-19 08:59:49.577,Role 1,8.0,1.0
1771,X,GHI-000002,2021-02-19 11:05:39.156,2021-02-19 11:02:14.305,Role 3,27.0,3.0
1771,R,DEF-000002,2021-02-19 18:19:23.982,2021-02-19 12:42:19.192,Role 2,22.0,2.0
1771,S,DEF-000001,2021-02-19 19:20:02.350,2021-02-19 19:18:49.378,Role 2,23.0,2.0
1771,T,DEF-000003,2021-02-19 19:29:24.427,2021-02-19 19:20:21.922,Role 2,24.0,2.0
1771,I,ABC-000001,2021-02-19 20:29:28.370,2021-02-19 20:28:28.370,Role 5,13.0,5.0
